Panel_markerID,BI_markerID,Chr,Pos
Chr13_001958013,Chr13_001958013,Chr13,1958013
Chr13_002111137,Chr13_002111137,Chr13,2111137
Chr13_002258543,Chr13_002258543,Chr13,2258543
Chr13_002429250,Chr13_002429250,Chr13,2429250
Chr13_002627887,Chr13_002627887,Chr13,2627887
Chr13_002636507,Chr13_002636507,Chr13,2636507
Chr13_002732210,Chr13_002732210,Chr13,2732210
Chr13_002835865,Chr13_002835865,Chr13,2835865
Chr13_002857990,Chr13_002857990,Chr13,2857990
Chr13_003014566,Chr13_003014566,Chr13,3014566
Chr13_003167898,Chr13_003167898,Chr13,3167898
Chr13_003275012,Chr13_003275012,Chr13,3275012
Chr13_003466360,Chr13_003466360,Chr13,3466360
Chr13_003470614,Chr13_003470614,Chr13,3470614
Chr13_003653178,Chr13_003653178,Chr13,3653178
Chr13_003675001,Chr13_003675001,Chr13,3675001
Chr13_003753347,Chr13_003753347,Chr13,3753347
Chr13_003897760,Chr13_003897760,Chr13,3897760
Chr13_004062297,Chr13_004062297,Chr13,4062297
Chr13_004169699,Chr13_004169699,Chr13,4169699
Chr13_004342820,Chr13_004342820,Chr13,4342820
Chr13_004460138,Chr13_004460138,Chr13,4460138
Chr13_004543029,Chr13_004543029,Chr13,4543029
Chr13_004563579,Chr13_004563579,Chr13,4563579
Chr13_004674472,Chr13_004674472,Chr13,4674472
Chr13_004691219,Chr13_004691219,Chr13,4691219
Chr13_004883045,Chr13_004883045,Chr13,4883045
Chr13_005359995,Chr13_005359995,Chr13,5359995
Chr13_005472023,Chr13_005472023,Chr13,5472023
Chr13_005475675,Chr13_005475675,Chr13,5475675
Chr13_005656721,Chr13_005656721,Chr13,5656721
Chr13_005782210,Chr13_005782210,Chr13,5782210
Chr13_005784171,Chr13_005784171,Chr13,5784171
Chr13_005084731,Chr13_005084731,Chr13,5084731
Chr13_005245544,Chr13_005245544,Chr13,5245544
Chr13_005315787,Chr13_005315787,Chr13,5315787
Chr13_005384992,Chr13_005384992,Chr13,5384992
Chr13_005452720,Chr13_005452720,Chr13,5452720
Chr13_005866235,Chr13_005866235,Chr13,5866235
Chr13_006003690,Chr13_006003690,Chr13,6003690
Chr13_006312370,Chr13_006312370,Chr13,6312370
Chr13_006321122,Chr13_006321122,Chr13,6321122
Chr13_006493628,Chr13_006493628,Chr13,6493628
Chr13_006648129,Chr13_006648129,Chr13,6648129
Chr13_006769973,Chr13_006769973,Chr13,6769973
Chr13_006772115,Chr13_006772115,Chr13,6772115
Chr13_006821177,Chr13_006821177,Chr13,6821177
Chr13_007021101,Chr13_007021101,Chr13,7021101
Chr13_007025353,Chr13_007025353,Chr13,7025353
Chr13_007191700,Chr13_007191700,Chr13,7191700
Chr13_007333113,Chr13_007333113,Chr13,7333113
Chr13_007492955,Chr13_007492955,Chr13,7492955
Chr13_007518952,Chr13_007518952,Chr13,7518952
Chr13_007735321,Chr13_007735321,Chr13,7735321
Chr13_007735858,Chr13_007735858,Chr13,7735858
Chr13_007838954,Chr13_007838954,Chr13,7838954
Chr13_008004970,Chr13_008004970,Chr13,8004970
Chr13_008140326,Chr13_008140326,Chr13,8140326
Chr13_008239823,Chr13_008239823,Chr13,8239823
Chr13_008404300,Chr13_008404300,Chr13,8404300
Chr13_008519633,Chr13_008519633,Chr13,8519633
Chr13_008660914,Chr13_008660914,Chr13,8660914
Chr13_008839698,Chr13_008839698,Chr13,8839698
Chr13_009027960,Chr13_009027960,Chr13,9027960
Chr13_009155660,Chr13_009155660,Chr13,9155660
Chr13_009338198,Chr13_009338198,Chr13,9338198
Chr13_009483125,Chr13_009483125,Chr13,9483125
Chr13_009587598,Chr13_009587598,Chr13,9587598
Chr13_009759490,Chr13_009759490,Chr13,9759490
Chr13_009919651,Chr13_009919651,Chr13,9919651
Chr13_010050885,Chr13_010050885,Chr13,10050885
Chr13_010191310,Chr13_010191310,Chr13,10191310
Chr13_010326690,Chr13_010326690,Chr13,10326690
Chr13_010437813,Chr13_010437813,Chr13,10437813
Chr13_010625503,Chr13_010625503,Chr13,10625503
Chr13_010632155,Chr13_010632155,Chr13,10632155
Chr13_010673203,Chr13_010673203,Chr13,10673203
Chr13_010673267,Chr13_010673267,Chr13,10673267
Chr13_011036689,Chr13_011036689,Chr13,11036689
Chr13_011037105,Chr13_011037105,Chr13,11037105
Chr13_011178196,Chr13_011178196,Chr13,11178196
Chr13_011194984,Chr13_011194984,Chr13,11194984
Chr13_011275015,Chr13_011275015,Chr13,11275015
Chr13_011391731,Chr13_011391731,Chr13,11391731
Chr13_011540376,Chr13_011540376,Chr13,11540376
Chr13_011643682,Chr13_011643682,Chr13,11643682
Chr13_011815745,Chr13_011815745,Chr13,11815745
Chr13_012110611,Chr13_012110611,Chr13,12110611
Chr13_012122975,Chr13_012122975,Chr13,12122975
Chr13_012301900,Chr13_012301900,Chr13,12301900
Chr13_012450734,Chr13_012450734,Chr13,12450734
Chr13_012477769,Chr13_012477769,Chr13,12477769
Chr13_012621660,Chr13_012621660,Chr13,12621660
Chr13_012749476,Chr13_012749476,Chr13,12749476
Chr13_012919849,Chr13_012919849,Chr13,12919849
Chr13_013053671,Chr13_013053671,Chr13,13053671
Chr13_013188826,Chr13_013188826,Chr13,13188826
Chr13_013312205,Chr13_013312205,Chr13,13312205
Chr13_013326982,Chr13_013326982,Chr13,13326982
Chr13_013360964,Chr13_013360964,Chr13,13360964
Chr13_013373884,Chr13_013373884,Chr13,13373884
Chr13_013389647,Chr13_013389647,Chr13,13389647
Chr13_013402022,Chr13_013402022,Chr13,13402022
Chr13_013445187,Chr13_013445187,Chr13,13445187
Chr13_013545052,Chr13_013545052,Chr13,13545052
Chr13_013575922,Chr13_013575922,Chr13,13575922
Chr13_013579409,Chr13_013579409,Chr13,13579409
Chr13_013636519,Chr13_013636519,Chr13,13636519
Chr13_013678603,Chr13_013678603,Chr13,13678603
Chr13_013680093,Chr13_013680093,Chr13,13680093
Chr13_013762444,Chr13_013762444,Chr13,13762444
Chr13_013930589,Chr13_013930589,Chr13,13930589
Chr13_014000438,Chr13_014000438,Chr13,14000438
Chr13_014011594,Chr13_014011594,Chr13,14011594
Chr13_014070965,Chr13_014070965,Chr13,14070965
Chr13_014077721,Chr13_014077721,Chr13,14077721
Chr13_014083166,Chr13_014083166,Chr13,14083166
Chr13_014166697,Chr13_014166697,Chr13,14166697
Chr13_014172517,Chr13_014172517,Chr13,14172517
Chr13_014186568,Chr13_014186568,Chr13,14186568
Chr13_014217967,Chr13_014217967,Chr13,14217967
Chr13_014232063,Chr13_014232063,Chr13,14232063
Chr13_014255328,Chr13_014255328,Chr13,14255328
Chr13_014282683,Chr13_014282683,Chr13,14282683
Chr13_014372485,Chr13_014372485,Chr13,14372485
Chr13_014398836,Chr13_014398836,Chr13,14398836
Chr13_014465739,Chr13_014465739,Chr13,14465739
Chr13_014474577,Chr13_014474577,Chr13,14474577
Chr13_014537111,Chr13_014537111,Chr13,14537111
Chr13_014546880,Chr13_014546880,Chr13,14546880
Chr13_014562095,Chr13_014562095,Chr13,14562095
Chr13_014567773,Chr13_014567773,Chr13,14567773
Chr13_014586497,Chr13_014586497,Chr13,14586497
Chr13_014631529,Chr13_014631529,Chr13,14631529
Chr13_014648179,Chr13_014648179,Chr13,14648179
Chr13_014664925,Chr13_014664925,Chr13,14664925
Chr13_014666786,Chr13_014666786,Chr13,14666786
Chr13_014740904,Chr13_014740904,Chr13,14740904
Chr13_014780171,Chr13_014780171,Chr13,14780171
Chr13_014814234,Chr13_014814234,Chr13,14814234
Chr13_014844475,Chr13_014844475,Chr13,14844475
Chr13_014858474,Chr13_014858474,Chr13,14858474
Chr13_014935186,Chr13_014935186,Chr13,14935186
Chr13_014958184,Chr13_014958184,Chr13,14958184
Chr13_014963729,Chr13_014963729,Chr13,14963729
Chr13_015018293,Chr13_015018293,Chr13,15018293
Chr13_015058911,Chr13_015058911,Chr13,15058911
Chr13_015086448,Chr13_015086448,Chr13,15086448
Chr13_015130394,Chr13_015130394,Chr13,15130394
Chr13_015145083,Chr13_015145083,Chr13,15145083
Chr13_015154974,Chr13_015154974,Chr13,15154974
Chr13_015166865,Chr13_015166865,Chr13,15166865
Chr13_015212588,Chr13_015212588,Chr13,15212588
Chr13_015300093,Chr13_015300093,Chr13,15300093
Chr13_015306096,Chr13_015306096,Chr13,15306096
Chr13_015311216,Chr13_015311216,Chr13,15311216
Chr13_015354523,Chr13_015354523,Chr13,15354523
Chr13_015380333,Chr13_015380333,Chr13,15380333
Chr13_015383319,Chr13_015383319,Chr13,15383319
Chr13_015397795,Chr13_015397795,Chr13,15397795
Chr13_015431872,Chr13_015431872,Chr13,15431872
Chr13_015509081,Chr13_015509081,Chr13,15509081
Chr13_015594893,Chr13_015594893,Chr13,15594893
Chr13_015732304,Chr13_015732304,Chr13,15732304
Chr13_015893091,Chr13_015893091,Chr13,15893091
Chr13_016015643,Chr13_016015643,Chr13,16015643
Chr13_016141418,Chr13_016141418,Chr13,16141418
Chr13_016270720,Chr13_016270720,Chr13,16270720
Chr13_016331141,Chr13_016331141,Chr13,16331141
Chr13_016397279,Chr13_016397279,Chr13,16397279
Chr13_016398067,Chr13_016398067,Chr13,16398067
Chr13_016709042,Chr13_016709042,Chr13,16709042
Chr13_016722625,Chr13_016722625,Chr13,16722625
Chr13_016753249,Chr13_016753249,Chr13,16753249
Chr13_016812411,Chr13_016812411,Chr13,16812411
Chr13_017112729,Chr13_017112729,Chr13,17112729
Chr13_017125190,Chr13_017125190,Chr13,17125190
Chr13_017194628,Chr13_017194628,Chr13,17194628
Chr13_017391192,Chr13_017391192,Chr13,17391192
Chr13_017532565,Chr13_017532565,Chr13,17532565
Chr13_017717918,Chr13_017717918,Chr13,17717918
Chr13_017881368,Chr13_017881368,Chr13,17881368
Chr13_018002967,Chr13_018002967,Chr13,18002967
Chr13_018118990,Chr13_018118990,Chr13,18118990
Chr13_018290813,Chr13_018290813,Chr13,18290813
Chr13_018436149,Chr13_018436149,Chr13,18436149
Chr13_018590070,Chr13_018590070,Chr13,18590070
Chr13_018737731,Chr13_018737731,Chr13,18737731
Chr13_018897167,Chr13_018897167,Chr13,18897167
Chr13_019001124,Chr13_019001124,Chr13,19001124
Chr13_019169715,Chr13_019169715,Chr13,19169715
Chr13_019368679,Chr13_019368679,Chr13,19368679
Chr13_019467897,Chr13_019467897,Chr13,19467897
Chr13_019566137,Chr13_019566137,Chr13,19566137
Chr13_019622602,Chr13_019622602,Chr13,19622602
Chr13_019746832,Chr13_019746832,Chr13,19746832
Chr13_019788336,Chr13_019788336,Chr13,19788336
Chr13_019948089,Chr13_019948089,Chr13,19948089
Chr13_020121035,Chr13_020121035,Chr13,20121035
Chr13_020232405,Chr13_020232405,Chr13,20232405
Chr13_020377853,Chr13_020377853,Chr13,20377853
Chr13_020531002,Chr13_020531002,Chr13,20531002
Chr13_020687529,Chr13_020687529,Chr13,20687529
Chr13_020850784,Chr13_020850784,Chr13,20850784
Chr13_021016403,Chr13_021016403,Chr13,21016403
Chr13_021151405,Chr13_021151405,Chr13,21151405
Chr13_021273607,Chr13_021273607,Chr13,21273607
Chr13_021421650,Chr13_021421650,Chr13,21421650
Chr13_021574745,Chr13_021574745,Chr13,21574745
Chr13_021748660,Chr13_021748660,Chr13,21748660
Chr13_021885238,Chr13_021885238,Chr13,21885238
Chr13_022028832,Chr13_022028832,Chr13,22028832
Chr13_022193439,Chr13_022193439,Chr13,22193439
Chr13_022351708,Chr13_022351708,Chr13,22351708
Chr13_022466812,Chr13_022466812,Chr13,22466812
Chr13_022634687,Chr13_022634687,Chr13,22634687
Chr13_022807595,Chr13_022807595,Chr13,22807595
Chr14_000131620,Chr14_000131620,Chr14,131620
Chr14_000319701,Chr14_000319701,Chr14,319701
Chr14_000487918,Chr14_000487918,Chr14,487918
Chr14_000647521,Chr14_000647521,Chr14,647521
Chr14_000793706,Chr14_000793706,Chr14,793706
Chr14_000925128,Chr14_000925128,Chr14,925128
Chr14_001088877,Chr14_001088877,Chr14,1088877
Chr14_001195344,Chr14_001195344,Chr14,1195344
Chr14_001372828,Chr14_001372828,Chr14,1372828
Chr14_001544683,Chr14_001544683,Chr14,1544683
Chr14_001682389,Chr14_001682389,Chr14,1682389
Chr14_001813031,Chr14_001813031,Chr14,1813031
Chr14_001967673,Chr14_001967673,Chr14,1967673
Chr14_002111430,Chr14_002111430,Chr14,2111430
Chr14_002241796,Chr14_002241796,Chr14,2241796
Chr14_002417279,Chr14_002417279,Chr14,2417279
Chr14_002560612,Chr14_002560612,Chr14,2560612
Chr14_002725948,Chr14_002725948,Chr14,2725948
Chr14_002835983,Chr14_002835983,Chr14,2835983
Chr14_003015681,Chr14_003015681,Chr14,3015681
Chr14_003166825,Chr14_003166825,Chr14,3166825
Chr14_003282961,Chr14_003282961,Chr14,3282961
Chr14_003468743,Chr14_003468743,Chr14,3468743
Chr14_003588242,Chr14_003588242,Chr14,3588242
Chr14_003777487,Chr14_003777487,Chr14,3777487
Chr14_003925872,Chr14_003925872,Chr14,3925872
Chr14_004075067,Chr14_004075067,Chr14,4075067
Chr14_004219036,Chr14_004219036,Chr14,4219036
Chr14_004371723,Chr14_004371723,Chr14,4371723
Chr14_004455619,Chr14_004455619,Chr14,4455619
Chr14_004518980,Chr14_004518980,Chr14,4518980
Chr14_004528380,Chr14_004528380,Chr14,4528380
Chr14_004812349,Chr14_004812349,Chr14,4812349
Chr14_004941750,Chr14_004941750,Chr14,4941750
Chr14_005136532,Chr14_005136532,Chr14,5136532
Chr14_005298289,Chr14_005298289,Chr14,5298289
Chr14_005391231,Chr14_005391231,Chr14,5391231
Chr14_005552802,Chr14_005552802,Chr14,5552802
Chr14_005721463,Chr14_005721463,Chr14,5721463
Chr14_005820359,Chr14_005820359,Chr14,5820359
Chr14_005903129,Chr14_005903129,Chr14,5903129
Chr14_006020329,Chr14_006020329,Chr14,6020329
Chr14_006079996,Chr14_006079996,Chr14,6079996
Chr14_006214755,Chr14_006214755,Chr14,6214755
Chr14_006329070,Chr14_006329070,Chr14,6329070
Chr14_006453586,Chr14_006453586,Chr14,6453586
Chr14_006586481,Chr14_006586481,Chr14,6586481
Chr14_006771564,Chr14_006771564,Chr14,6771564
Chr14_006856145,Chr14_006856145,Chr14,6856145
Chr14_007053151,Chr14_007053151,Chr14,7053151
Chr14_007197899,Chr14_007197899,Chr14,7197899
Chr14_007356835,Chr14_007356835,Chr14,7356835
Chr14_007493598,Chr14_007493598,Chr14,7493598
Chr14_007641869,Chr14_007641869,Chr14,7641869
Chr14_007798449,Chr14_007798449,Chr14,7798449
Chr14_007972267,Chr14_007972267,Chr14,7972267
Chr14_008094799,Chr14_008094799,Chr14,8094799
Chr14_008244224,Chr14_008244224,Chr14,8244224
Chr14_008403278,Chr14_008403278,Chr14,8403278
Chr14_008555748,Chr14_008555748,Chr14,8555748
Chr14_008741661,Chr14_008741661,Chr14,8741661
Chr14_008808360,Chr14_008808360,Chr14,8808360
Chr14_008947719,Chr14_008947719,Chr14,8947719
Chr14_009022056,Chr14_009022056,Chr14,9022056
Chr14_009024340,Chr14_009024340,Chr14,9024340
Chr14_009200825,Chr14_009200825,Chr14,9200825
Chr14_009239504,Chr14_009239504,Chr14,9239504
Chr14_009465060,Chr14_009465060,Chr14,9465060
Chr14_009465600,Chr14_009465600,Chr14,9465600
Chr14_009531578,Chr14_009531578,Chr14,9531578
Chr14_009542593,Chr14_009542593,Chr14,9542593
Chr14_010021820,Chr14_010021820,Chr14,10021820
Chr14_010022405,Chr14_010022405,Chr14,10022405
Chr14_010220435,Chr14_010220435,Chr14,10220435
Chr14_010266346,Chr14_010266346,Chr14,10266346
Chr14_010473008,Chr14_010473008,Chr14,10473008
Chr14_010609825,Chr14_010609825,Chr14,10609825
Chr14_010645403,Chr14_010645403,Chr14,10645403
Chr14_010651842,Chr14_010651842,Chr14,10651842
Chr14_011052707,Chr14_011052707,Chr14,11052707
Chr14_011095381,Chr14_011095381,Chr14,11095381
Chr14_011095741,Chr14_011095741,Chr14,11095741
Chr14_011232039,Chr14_011232039,Chr14,11232039
Chr14_011336732,Chr14_011336732,Chr14,11336732
Chr14_011573943,Chr14_011573943,Chr14,11573943
Chr14_011693770,Chr14_011693770,Chr14,11693770
Chr14_011867018,Chr14_011867018,Chr14,11867018
Chr14_011938722,Chr14_011938722,Chr14,11938722
Chr14_012131200,Chr14_012131200,Chr14,12131200
Chr14_012284441,Chr14_012284441,Chr14,12284441
Chr14_012409099,Chr14_012409099,Chr14,12409099
Chr14_012547350,Chr14_012547350,Chr14,12547350
Chr14_012658175,Chr14_012658175,Chr14,12658175
Chr14_012660504,Chr14_012660504,Chr14,12660504
Chr14_012727812,Chr14_012727812,Chr14,12727812
Chr14_013139159,Chr14_013139159,Chr14,13139159
Chr14_013158913,Chr14_013158913,Chr14,13158913
Chr14_013165654,Chr14_013165654,Chr14,13165654
Chr14_013351076,Chr14_013351076,Chr14,13351076
Chr14_013504116,Chr14_013504116,Chr14,13504116
Chr14_013677043,Chr14_013677043,Chr14,13677043
Chr14_013766101,Chr14_013766101,Chr14,13766101
Chr14_013938400,Chr14_013938400,Chr14,13938400
Chr14_014109087,Chr14_014109087,Chr14,14109087
Chr14_014202735,Chr14_014202735,Chr14,14202735
Chr14_014363575,Chr14_014363575,Chr14,14363575
Chr14_014559402,Chr14_014559402,Chr14,14559402
Chr14_014690330,Chr14_014690330,Chr14,14690330
Chr14_014826325,Chr14_014826325,Chr14,14826325
Chr14_014986236,Chr14_014986236,Chr14,14986236
Chr14_015116963,Chr14_015116963,Chr14,15116963
Chr14_015259548,Chr14_015259548,Chr14,15259548
Chr14_015419082,Chr14_015419082,Chr14,15419082
Chr14_015595485,Chr14_015595485,Chr14,15595485
Chr14_015736267,Chr14_015736267,Chr14,15736267
Chr14_015873064,Chr14_015873064,Chr14,15873064
Chr14_016041968,Chr14_016041968,Chr14,16041968
Chr14_016171446,Chr14_016171446,Chr14,16171446
Chr14_016339463,Chr14_016339463,Chr14,16339463
Chr14_016456798,Chr14_016456798,Chr14,16456798
Chr14_016612337,Chr14_016612337,Chr14,16612337
Chr14_016772623,Chr14_016772623,Chr14,16772623
Chr14_016912914,Chr14_016912914,Chr14,16912914
Chr14_017063109,Chr14_017063109,Chr14,17063109
Chr14_017205866,Chr14_017205866,Chr14,17205866
Chr14_017373138,Chr14_017373138,Chr14,17373138
Chr14_017519893,Chr14_017519893,Chr14,17519893
Chr14_017658816,Chr14_017658816,Chr14,17658816
Chr14_017818114,Chr14_017818114,Chr14,17818114
Chr14_017961250,Chr14_017961250,Chr14,17961250
Chr14_018150110,Chr14_018150110,Chr14,18150110
Chr14_018292675,Chr14_018292675,Chr14,18292675
Chr14_018436343,Chr14_018436343,Chr14,18436343
Chr14_018577090,Chr14_018577090,Chr14,18577090
Chr14_018707343,Chr14_018707343,Chr14,18707343
Chr14_018885195,Chr14_018885195,Chr14,18885195
Chr14_018961349,Chr14_018961349,Chr14,18961349
Chr15_000119217,Chr15_000119217,Chr15,119217
Chr15_000218416,Chr15_000218416,Chr15,218416
Chr15_000380162,Chr15_000380162,Chr15,380162
Chr15_000488175,Chr15_000488175,Chr15,488175
Chr15_000683820,Chr15_000683820,Chr15,683820
Chr15_000824816,Chr15_000824816,Chr15,824816
Chr15_000997398,Chr15_000997398,Chr15,997398
Chr15_001148184,Chr15_001148184,Chr15,1148184
Chr15_001287395,Chr15_001287395,Chr15,1287395
Chr15_001404888,Chr15_001404888,Chr15,1404888
Chr15_001599626,Chr15_001599626,Chr15,1599626
Chr15_001720284,Chr15_001720284,Chr15,1720284
Chr15_001879295,Chr15_001879295,Chr15,1879295
Chr15_002016279,Chr15_002016279,Chr15,2016279
Chr15_002176062,Chr15_002176062,Chr15,2176062
Chr15_002316697,Chr15_002316697,Chr15,2316697
Chr15_002510646,Chr15_002510646,Chr15,2510646
Chr15_002631107,Chr15_002631107,Chr15,2631107
Chr15_002780451,Chr15_002780451,Chr15,2780451
Chr15_002930137,Chr15_002930137,Chr15,2930137
Chr15_003085591,Chr15_003085591,Chr15,3085591
Chr15_003212106,Chr15_003212106,Chr15,3212106
Chr15_003384164,Chr15_003384164,Chr15,3384164
Chr15_003521613,Chr15_003521613,Chr15,3521613
Chr15_003659712,Chr15_003659712,Chr15,3659712
Chr15_003805587,Chr15_003805587,Chr15,3805587
Chr15_003975351,Chr15_003975351,Chr15,3975351
Chr15_004119428,Chr15_004119428,Chr15,4119428
Chr15_004251497,Chr15_004251497,Chr15,4251497
Chr15_004403921,Chr15_004403921,Chr15,4403921
Chr15_004555797,Chr15_004555797,Chr15,4555797
Chr15_004677590,Chr15_004677590,Chr15,4677590
Chr15_004858239,Chr15_004858239,Chr15,4858239
Chr15_005005186,Chr15_005005186,Chr15,5005186
Chr15_005200507,Chr15_005200507,Chr15,5200507
Chr15_005319804,Chr15_005319804,Chr15,5319804
Chr15_005452193,Chr15_005452193,Chr15,5452193
Chr15_005619971,Chr15_005619971,Chr15,5619971
Chr15_005701700,Chr15_005701700,Chr15,5701700
Chr15_005777393,Chr15_005777393,Chr15,5777393
Chr15_005833509,Chr15_005833509,Chr15,5833509
Chr15_005919783,Chr15_005919783,Chr15,5919783
Chr15_006075296,Chr15_006075296,Chr15,6075296
Chr15_006236250,Chr15_006236250,Chr15,6236250
Chr15_006358724,Chr15_006358724,Chr15,6358724
Chr15_006517553,Chr15_006517553,Chr15,6517553
Chr15_006668949,Chr15_006668949,Chr15,6668949
Chr15_006808051,Chr15_006808051,Chr15,6808051
Chr15_006931063,Chr15_006931063,Chr15,6931063
Chr15_007160469,Chr15_007160469,Chr15,7160469
Chr15_007263582,Chr15_007263582,Chr15,7263582
Chr15_007415191,Chr15_007415191,Chr15,7415191
Chr15_007548274,Chr15_007548274,Chr15,7548274
Chr15_007648456,Chr15_007648456,Chr15,7648456
Chr15_007673747,Chr15_007673747,Chr15,7673747
Chr15_007772373,Chr15_007772373,Chr15,7772373
Chr15_007869718,Chr15_007869718,Chr15,7869718
Chr15_008010038,Chr15_008010038,Chr15,8010038
Chr15_008136038,Chr15_008136038,Chr15,8136038
Chr15_008311870,Chr15_008311870,Chr15,8311870
Chr15_008471500,Chr15_008471500,Chr15,8471500
Chr15_008613093,Chr15_008613093,Chr15,8613093
Chr15_008727743,Chr15_008727743,Chr15,8727743
Chr15_008925401,Chr15_008925401,Chr15,8925401
Chr15_009063813,Chr15_009063813,Chr15,9063813
Chr15_009144321,Chr15_009144321,Chr15,9144321
Chr15_009306700,Chr15_009306700,Chr15,9306700
Chr15_009308935,Chr15_009308935,Chr15,9308935
Chr15_009425378,Chr15_009425378,Chr15,9425378
Chr15_009508967,Chr15_009508967,Chr15,9508967
Chr15_009664887,Chr15_009664887,Chr15,9664887
Chr15_009796557,Chr15_009796557,Chr15,9796557
Chr15_009953484,Chr15_009953484,Chr15,9953484
Chr15_010085762,Chr15_010085762,Chr15,10085762
Chr15_010272162,Chr15_010272162,Chr15,10272162
Chr15_010455624,Chr15_010455624,Chr15,10455624
Chr15_010588943,Chr15_010588943,Chr15,10588943
Chr15_010701956,Chr15_010701956,Chr15,10701956
Chr15_010857999,Chr15_010857999,Chr15,10857999
Chr15_011002100,Chr15_011002100,Chr15,11002100
Chr15_011196552,Chr15_011196552,Chr15,11196552
Chr15_011297793,Chr15_011297793,Chr15,11297793
Chr15_011474769,Chr15_011474769,Chr15,11474769
Chr15_011578694,Chr15_011578694,Chr15,11578694
Chr15_011667068,Chr15_011667068,Chr15,11667068
Chr15_011727254,Chr15_011727254,Chr15,11727254
Chr15_011811351,Chr15_011811351,Chr15,11811351
Chr15_011913554,Chr15_011913554,Chr15,11913554
Chr15_012018848,Chr15_012018848,Chr15,12018848
Chr15_012122662,Chr15_012122662,Chr15,12122662
Chr15_012167314,Chr15_012167314,Chr15,12167314
Chr15_012230906,Chr15_012230906,Chr15,12230906
Chr15_012337307,Chr15_012337307,Chr15,12337307
Chr15_012499355,Chr15_012499355,Chr15,12499355
Chr15_012649455,Chr15_012649455,Chr15,12649455
Chr15_012762584,Chr15_012762584,Chr15,12762584
Chr15_012918593,Chr15_012918593,Chr15,12918593
Chr15_013046301,Chr15_013046301,Chr15,13046301
Chr15_013097025,Chr15_013097025,Chr15,13097025
Chr15_013161296,Chr15_013161296,Chr15,13161296
Chr15_013297180,Chr15_013297180,Chr15,13297180
Chr15_013416320,Chr15_013416320,Chr15,13416320
Chr15_013567091,Chr15_013567091,Chr15,13567091
Chr15_013730603,Chr15_013730603,Chr15,13730603
Chr15_013905730,Chr15_013905730,Chr15,13905730
Chr15_014014473,Chr15_014014473,Chr15,14014473
Chr15_014158060,Chr15_014158060,Chr15,14158060
Chr15_014341687,Chr15_014341687,Chr15,14341687
Chr15_014417678,Chr15_014417678,Chr15,14417678
Chr15_014626547,Chr15_014626547,Chr15,14626547
Chr15_014627018,Chr15_014627018,Chr15,14627018
Chr15_014711156,Chr15_014711156,Chr15,14711156
Chr15_014886864,Chr15_014886864,Chr15,14886864
Chr15_015028182,Chr15_015028182,Chr15,15028182
Chr15_015033580,Chr15_015033580,Chr15,15033580
Chr15_015098718,Chr15_015098718,Chr15,15098718
Chr15_015099782,Chr15_015099782,Chr15,15099782
Chr15_015351184,Chr15_015351184,Chr15,15351184
Chr15_015543313,Chr15_015543313,Chr15,15543313
Chr15_015644008,Chr15_015644008,Chr15,15644008
Chr15_015838235,Chr15_015838235,Chr15,15838235
Chr15_016074594,Chr15_016074594,Chr15,16074594
Chr15_016090283,Chr15_016090283,Chr15,16090283
Chr15_016191909,Chr15_016191909,Chr15,16191909
Chr15_016231029,Chr15_016231029,Chr15,16231029
Chr15_016323617,Chr15_016323617,Chr15,16323617
Chr15_016408307,Chr15_016408307,Chr15,16408307
Chr15_016528429,Chr15_016528429,Chr15,16528429
Chr15_016662580,Chr15_016662580,Chr15,16662580
Chr15_016766765,Chr15_016766765,Chr15,16766765
Chr15_016845815,Chr15_016845815,Chr15,16845815
Chr15_016877488,Chr15_016877488,Chr15,16877488
Chr15_017065787,Chr15_017065787,Chr15,17065787
Chr15_017126686,Chr15_017126686,Chr15,17126686
Chr15_017324144,Chr15_017324144,Chr15,17324144
Chr15_017506467,Chr15_017506467,Chr15,17506467
Chr15_017568402,Chr15_017568402,Chr15,17568402
Chr15_017703115,Chr15_017703115,Chr15,17703115
Chr15_017728508,Chr15_017728508,Chr15,17728508
Chr15_017794229,Chr15_017794229,Chr15,17794229
Chr15_017979840,Chr15_017979840,Chr15,17979840
Chr15_017982067,Chr15_017982067,Chr15,17982067
Chr15_018175291,Chr15_018175291,Chr15,18175291
Chr15_018284366,Chr15_018284366,Chr15,18284366
Chr15_018481453,Chr15_018481453,Chr15,18481453
Chr15_018630420,Chr15_018630420,Chr15,18630420
Chr15_018764428,Chr15_018764428,Chr15,18764428
Chr15_018958869,Chr15_018958869,Chr15,18958869
Chr15_019072786,Chr15_019072786,Chr15,19072786
Chr15_019238648,Chr15_019238648,Chr15,19238648
Chr15_019353145,Chr15_019353145,Chr15,19353145
Chr15_019530697,Chr15_019530697,Chr15,19530697
Chr15_019726614,Chr15_019726614,Chr15,19726614
Chr15_019863653,Chr15_019863653,Chr15,19863653
Chr15_019965995,Chr15_019965995,Chr15,19965995
Chr15_020130669,Chr15_020130669,Chr15,20130669
Chr15_020276941,Chr15_020276941,Chr15,20276941
Chr15_020445212,Chr15_020445212,Chr15,20445212
Chr15_020559568,Chr15_020559568,Chr15,20559568
Chr15_020723695,Chr15_020723695,Chr15,20723695
Chr15_020891320,Chr15_020891320,Chr15,20891320
Chr15_021035210,Chr15_021035210,Chr15,21035210
Chr15_021179326,Chr15_021179326,Chr15,21179326
Chr15_021314638,Chr15_021314638,Chr15,21314638
